Age,Workclass,Fnlwgt,Education,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_Per_Week,Native_Country,Result
44,rivate,160574, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,65,nited-States, >50K
27,rivate,203776, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, <=50K
47,ocal-gov,328610, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
32,rivate,295589, Masters,14, Married-civ-spouse,xec-managerial, Husband, Black, Male,0,1977,40,nited-States, >50K
40,rivate,174373, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,50,nited-States, >50K
41,rivate,247752, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
32,,199244, 10th,6, Divorced,, Not-in-family, White, Female,0,0,40,nited-States, <=50K
26,rivate,139992, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, <=50K
47,rivate,95680, Some-college,10, Married-civ-spouse,xec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40,nited-States, <=50K
55,elf-emp-inc,189933, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,45,nited-States, <=50K
38,rivate,498785, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,40,nited-States, <=50K
24,tate-gov,177526, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Male,0,0,15,nited-States, <=50K
64,elf-emp-not-inc,150121, Doctorate,16, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,25,nited-States, >50K
56,ederal-gov,130454, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
41,rivate,119079, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,49,nited-States, >50K
33,rivate,220939, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,7298,0,45,nited-States, >50K
33,rivate,94235, Prof-school,15, Never-married,rof-specialty, Own-child, White, Male,0,0,42,nited-States, >50K
21,rivate,305874, Some-college,10, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, <=50K
59,ocal-gov,62020, HS-grad,9, Widowed,raft-repair, Not-in-family, Black, Male,0,0,40,nited-States, <=50K
58,rivate,235624, Assoc-voc,11, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,ermany, >50K
43,ocal-gov,247514, Masters,14, Divorced,rof-specialty, Unmarried, White, Male,0,0,40,nited-States, <=50K
21,rivate,275726, HS-grad,9, Never-married,raft-repair, Own-child, Black, Male,0,0,40,nited-States, <=50K
45,rivate,72896, HS-grad,9, Never-married,achine-op-inspct, Not-in-family, White, Male,0,0,40,nited-States, <=50K
53,ocal-gov,110510, HS-grad,9, Married-civ-spouse,xec-managerial, Wife, White, Female,0,0,50,nited-States, >50K
41,rivate,173938, Prof-school,15, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,50,, >50K
27,rivate,200641, 10th,6, Married-civ-spouse,xec-managerial, Wife, White, Female,0,0,40,exico, <=50K
53,rivate,211654, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,, >50K
38,rivate,242720, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,35,nited-States, >50K
31,rivate,111567, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,70,nited-States, >50K
41,rivate,179533, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,35,nited-States, <=50K
22,tate-gov,334693, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
43,elf-emp-not-inc,198096, Masters,14, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, <=50K
41,tate-gov,355756, Some-college,10, Never-married,rof-specialty, Not-in-family, White, Male,0,0,40,nited-States, <=50K
27,rivate,19395, Some-college,10, Married-civ-spouse,andlers-cleaners, Wife, White, Female,0,0,35,nited-States, <=50K
41,ocal-gov,242586, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
36,rivate,208358, Prof-school,15, Divorced,rof-specialty, Not-in-family, White, Male,99999,0,45,nited-States, >50K
49,rivate,160647, Bachelors,13, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,40,nited-States, >50K
20,rivate,227943, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,45,nited-States, <=50K
58,elf-emp-not-inc,197665, HS-grad,9, Married-spouse-absent,ther-service, Unmarried, White, Female,0,0,45,nited-States, <=50K
35,elf-emp-not-inc,216129, 12th,8, Never-married,ther-service, Not-in-family, Black, Female,0,0,40,rinadad&Tobago, <=50K
30,ocal-gov,326104, HS-grad,9, Married-civ-spouse,rotective-serv, Husband, White, Male,0,0,40,nited-States, >50K
21,rivate,57211, HS-grad,9, Never-married,raft-repair, Own-child, White, Male,0,0,40,nited-States, <=50K
29,rivate,100219, Assoc-acdm,12, Never-married,achine-op-inspct, Unmarried, White, Male,0,0,45,nited-States, <=50K
40,rivate,291192, HS-grad,9, Widowed,ales, Not-in-family, White, Female,0,0,40,nited-States, <=50K
54,tate-gov,93415, Bachelors,13, Never-married,rof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40,nited-States, >50K
35,rivate,191502, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,60,nited-States, >50K
35,rivate,261382, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, <=50K
40,rivate,170230, Bachelors,13, Married-spouse-absent,ther-service, Not-in-family, White, Female,0,0,40,, <=50K
59,rivate,374924, HS-grad,9, Separated,ales, Unmarried, Black, Female,0,0,40,nited-States, <=50K
43,elf-emp-inc,320984, Some-college,10, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,50,nited-States, <=50K
39,rivate,338320, 10th,6, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,60,nited-States, >50K
51,rivate,135190, 7th-8th,4, Separated,achine-op-inspct, Not-in-family, Black, Female,0,0,30,nited-States, <=50K
71,rivate,157909, Some-college,10, Never-married,ther-service, Not-in-family, White, Female,2964,0,60,nited-States, <=50K
33,rivate,637222, 12th,8, Divorced,achine-op-inspct, Unmarried, Black, Female,0,0,40,nited-States, <=50K
28,rivate,430084, HS-grad,9, Divorced,ther-service, Own-child, Black, Male,0,0,35,nited-States, <=50K
30,rivate,125279, HS-grad,9, Married-spouse-absent,ales, Unmarried, White, Male,0,0,40,nited-States, <=50K
20,rivate,221955, 5th-6th,3, Married-spouse-absent,arming-fishing, Other-relative, White, Male,0,0,40,exico, <=50K
51,elf-emp-inc,180195, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, <=50K
39,rivate,208778, HS-grad,9, Married-civ-spouse,achine-op-inspct, Wife, White, Female,0,0,40,nited-States, >50K
62,rivate,81534, Some-college,10, Married-civ-spouse,ales, Husband, Asian-Pac-Islander, Male,0,0,40,nited-States, >50K
37,rivate,325538, HS-grad,9, Never-married,xec-managerial, Own-child, White, Male,0,0,60,, <=50K
28,rivate,142264, 9th,5, Never-married,achine-op-inspct, Not-in-family, White, Male,0,0,50,ominican-Republic, <=50K
23,rivate,128604, HS-grad,9, Never-married,ales, Own-child, Asian-Pac-Islander, Male,0,0,48,outh, <=50K
39,rivate,277886, Bachelors,13, Married-civ-spouse,ales, Wife, White, Female,0,0,30,nited-States, <=50K
50,elf-emp-inc,100029, Bachelors,13, Widowed,ales, Unmarried, White, Male,0,0,65,nited-States, >50K
31,rivate,169269, 7th-8th,4, Never-married,raft-repair, Unmarried, White, Male,0,0,40,nited-States, <=50K
45,ocal-gov,160472, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,1977,50,nited-States, >50K
23,,123983, Bachelors,13, Never-married,, Own-child, Other, Male,0,0,40,nited-States, <=50K
47,rivate,297884, 10th,6, Widowed,achine-op-inspct, Not-in-family, White, Male,0,0,40,nited-States, <=50K
59,rivate,99131, HS-grad,9, Widowed,rof-specialty, Not-in-family, White, Female,0,0,18,nited-States, <=50K
32,rivate,44392, Assoc-acdm,12, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,40,nited-States, <=50K
82,,29441, 7th-8th,4, Widowed,, Not-in-family, White, Male,0,0,5,nited-States, <=50K
49,rivate,199029, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,2415,55,nited-States, >50K
74,ederal-gov,181508, HS-grad,9, Widowed,ther-service, Not-in-family, White, Male,0,0,17,nited-States, <=50K
22,rivate,190625, Some-college,10, Never-married,dm-clerical, Own-child, White, Male,0,0,35,nited-States, <=50K
32,rivate,194740, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,55,reece, <=50K
34,rivate,27380, Bachelors,13, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,50,nited-States, >50K
59,rivate,160631, Bachelors,13, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,60,nited-States, >50K
36,rivate,224531, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, >50K
59,rivate,283005, 11th,7, Divorced,dm-clerical, Unmarried, White, Female,0,0,40,nited-States, <=50K
47,elf-emp-inc,101926, Bachelors,13, Divorced,xec-managerial, Not-in-family, White, Male,0,0,70,nited-States, >50K
53,ocal-gov,135102, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,0,2002,45,nited-States, <=50K
25,elf-emp-not-inc,113436, Some-college,10, Never-married,raft-repair, Unmarried, White, Male,0,0,35,nited-States, <=50K
44,rivate,248973, Bachelors,13, Divorced,dm-clerical, Not-in-family, Black, Male,0,0,65,nited-States, <=50K
57,elf-emp-not-inc,225334, Prof-school,15, Married-civ-spouse,ales, Wife, White, Female,15024,0,35,nited-States, >50K
42,elf-emp-not-inc,157562, Bachelors,13, Married-civ-spouse,arming-fishing, Husband, White, Male,0,1902,80,nited-States, >50K
58,ocal-gov,310085, 10th,6, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, <=50K
39,rivate,129597, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,3464,0,40,nited-States, <=50K
32,,53042, HS-grad,9, Never-married,, Own-child, Black, Male,0,0,40,nited-States, <=50K
45,rivate,204205, 7th-8th,4, Divorced,achine-op-inspct, Not-in-family, White, Male,0,0,48,nited-States, <=50K
47,rivate,169324, Bachelors,13, Married-civ-spouse,xec-managerial, Wife, Black, Female,0,0,35,nited-States, >50K
52,,134447, Some-college,10, Married-civ-spouse,, Husband, White, Male,0,0,50,nited-States, <=50K
56,elf-emp-not-inc,236731, 1st-4th,2, Separated,xec-managerial, Not-in-family, White, Male,0,0,25,, <=50K
52,rivate,141301, HS-grad,9, Divorced,achine-op-inspct, Not-in-family, White, Female,0,0,40,nited-States, <=50K
34,rivate,235124, HS-grad,9, Never-married,ther-service, Unmarried, Black, Female,0,0,35,nited-States, <=50K
36,elf-emp-not-inc,367020, 7th-8th,4, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,35,nited-States, <=50K
41,rivate,149102, HS-grad,9, Married-spouse-absent,raft-repair, Not-in-family, White, Male,0,0,40,oland, <=50K
30,rivate,423770, Some-college,10, Never-married,rof-specialty, Own-child, White, Male,0,0,40,exico, <=50K
44,rivate,211759, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, Other, Male,0,0,40,uerto-Rico, <=50K
17,,110998, Some-college,10, Never-married,, Own-child, Asian-Pac-Islander, Female,0,0,40,hilippines, <=50K
34,rivate,56883, Some-college,10, Never-married,ther-service, Unmarried, White, Female,0,0,40,nited-States, <=50K
41,rivate,223062, Some-college,10, Separated,ther-service, Not-in-family, Black, Male,0,0,40,nited-States, <=50K
29,rivate,406662, HS-grad,9, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
25,rivate,206600, 9th,5, Never-married,achine-op-inspct, Other-relative, White, Male,0,0,48,exico, <=50K
42,ocal-gov,147510, Bachelors,13, Separated,rof-specialty, Unmarried, White, Male,0,0,40,nited-States, <=50K
48,rivate,235646, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,3103,0,40,nited-States, >50K
26,rivate,187577, Assoc-voc,11, Never-married,ales, Not-in-family, White, Male,0,0,55,nited-States, <=50K
64,elf-emp-inc,132832, HS-grad,9, Married-civ-spouse,dm-clerical, Wife, White, Female,20051,0,40,, >50K
46,elf-emp-inc,278322, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,45,nited-States, <=50K
38,rivate,278924, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,1887,50,nited-States, >50K
49,tate-gov,203039, 11th,7, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, <=50K
23,rivate,145651, Some-college,10, Never-married,ales, Own-child, Black, Female,0,0,20,nited-States, <=50K
46,ocal-gov,144531, Bachelors,13, Never-married,rof-specialty, Not-in-family, White, Female,0,0,40,nited-States, >50K
30,rivate,91145, HS-grad,9, Never-married,andlers-cleaners, Unmarried, White, Male,0,0,55,nited-States, <=50K
49,elf-emp-not-inc,211762, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
47,,111563, Assoc-voc,11, Divorced,, Not-in-family, White, Male,0,0,40,nited-States, <=50K
44,rivate,180985, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,50,, >50K
31,rivate,207537, HS-grad,9, Divorced,raft-repair, Own-child, White, Male,0,1669,50,nited-States, <=50K
19,rivate,417657, HS-grad,9, Never-married,andlers-cleaners, Own-child, White, Male,0,0,50,nited-States, <=50K
45,rivate,189890, Assoc-acdm,12, Divorced,rof-specialty, Unmarried, White, Female,5455,0,38,nited-States, <=50K
34,rivate,223212, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,1848,40,eru, >50K
26,rivate,108658, HS-grad,9, Never-married,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
38,elf-emp-not-inc,190023, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,40,nited-States, >50K
31,rivate,222130, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,43,nited-States, <=50K
36,elf-emp-inc,164866, Assoc-acdm,12, Separated,xec-managerial, Not-in-family, White, Male,0,0,50,nited-States, <=50K
31,rivate,170983, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, >50K
30,rivate,186269, Bachelors,13, Married-civ-spouse,ech-support, Husband, White, Male,0,0,40,nited-States, <=50K
37,rivate,286026, HS-grad,9, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, >50K
30,rivate,403433, Bachelors,13, Never-married,rof-specialty, Not-in-family, Black, Male,0,0,50,nited-States, >50K
21,,224209, HS-grad,9, Married-civ-spouse,, Wife, Black, Female,0,0,30,nited-States, <=50K
73,rivate,123160, 10th,6, Widowed,ther-service, Not-in-family, White, Female,0,0,10,nited-States, <=50K
38,ederal-gov,99527, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
30,rivate,123178, 10th,6, Never-married,raft-repair, Not-in-family, White, Male,0,0,50,nited-States, <=50K
33,rivate,231043, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,50,nited-States, >50K
52,ocal-gov,317733, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,7688,0,40,nited-States, >50K
58,rivate,241056, Some-college,10, Divorced,dm-clerical, Unmarried, White, Female,0,0,46,nited-States, <=50K
34,ocal-gov,220066, Masters,14, Never-married,rof-specialty, Not-in-family, White, Female,0,0,50,nited-States, <=50K
35,rivate,180342, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
59,ederal-gov,31840, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
45,rivate,183168, Bachelors,13, Divorced,xec-managerial, Unmarried, White, Female,0,0,40,nited-States, <=50K
27,rivate,386036, Some-college,10, Never-married,ransport-moving, Not-in-family, White, Male,0,0,48,nited-States, <=50K
31,ocal-gov,446358, Doctorate,16, Never-married,rof-specialty, Not-in-family, White, Male,0,0,50,exico, >50K
45,rivate,28035, Some-college,10, Never-married,arming-fishing, Other-relative, White, Male,0,0,50,nited-States, <=50K
40,rivate,282155, HS-grad,9, Separated,ther-service, Other-relative, White, Female,0,0,25,nited-States, <=50K
27,rivate,192384, Prof-school,15, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, <=50K
19,rivate,383637, HS-grad,9, Never-married,ther-service, Own-child, White, Male,0,0,20,nited-States, <=50K
29,rivate,457402, 5th-6th,3, Never-married,ther-service, Not-in-family, White, Male,0,0,25,exico, <=50K
34,elf-emp-inc,80249, Some-college,10, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,72,nited-States, <=50K
32,tate-gov,159537, Assoc-acdm,12, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
49,rivate,240859, 11th,7, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,uba, <=50K
33,rivate,83446, 11th,7, Divorced,xec-managerial, Unmarried, White, Female,0,0,40,nited-States, >50K
74,,29866, 7th-8th,4, Married-civ-spouse,, Husband, White, Male,0,0,2,nited-States, <=50K
62,rivate,185503, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,50,nited-States, >50K
39,elf-emp-not-inc,68781, HS-grad,9, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, <=50K
43,rivate,220589, HS-grad,9, Divorced,xec-managerial, Unmarried, White, Female,0,0,40,nited-States, <=50K
22,rivate,51136, Some-college,10, Never-married,ech-support, Not-in-family, White, Female,0,0,60,nited-States, <=50K
24,rivate,54560, HS-grad,9, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,45,nited-States, <=50K
76,,28221, HS-grad,9, Married-civ-spouse,, Husband, White, Male,0,0,40,anada, >50K
25,rivate,201413, Some-college,10, Never-married,ther-service, Unmarried, Black, Female,0,0,40,nited-States, <=50K
19,rivate,40425, Some-college,10, Never-married,ales, Not-in-family, White, Female,0,0,28,nited-States, <=50K
31,rivate,189461, Assoc-acdm,12, Divorced,dm-clerical, Unmarried, White, Female,0,0,41,nited-States, <=50K
