Age,Workclass,Fnlwgt,Education,Education_Num,Marital_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_Per_Week,Native_Country,Result
47,elf-emp-not-inc,26145, Assoc-voc,11, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, >50K
24,rivate,176189, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
58,ederal-gov,497253, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, Black, Male,0,0,40,nited-States, >50K
41,rivate,41090, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,2002,60,nited-States, <=50K
38,elf-emp-not-inc,282461, 7th-8th,4, Married-civ-spouse,ales, Husband, White, Male,0,0,35,nited-States, >50K
21,rivate,225541, Some-college,10, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
33,rivate,203488, Some-college,10, Never-married,xec-managerial, Own-child, White, Male,0,0,45,nited-States, <=50K
23,,296613, Some-college,10, Never-married,, Own-child, White, Female,0,0,32,nited-States, <=50K
40,rivate,99373, 10th,6, Divorced,achine-op-inspct, Unmarried, White, Female,0,0,40,nited-States, <=50K
47,ocal-gov,109705, HS-grad,9, Divorced,xec-managerial, Not-in-family, White, Female,0,0,40,nited-States, <=50K
41,rivate,144947, Bachelors,13, Divorced,xec-managerial, Unmarried, Black, Female,0,0,40,nited-States, <=50K
38,rivate,617898, Bachelors,13, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,50,nited-States, <=50K
50,rivate,38310, 7th-8th,4, Divorced,ther-service, Other-relative, White, Female,0,0,40,nited-States, <=50K
45,rivate,248993, HS-grad,9, Married-spouse-absent,arming-fishing, Other-relative, Black, Male,0,0,40,nited-States, <=50K
65,,149131, Bachelors,13, Married-civ-spouse,, Husband, White, Male,0,0,40,taly, >50K
33,rivate,69311, HS-grad,9, Never-married,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
34,ederal-gov,143766, Assoc-acdm,12, Never-married,dm-clerical, Not-in-family, White, Male,0,0,40,nited-States, <=50K
65,rivate,213477, Masters,14, Divorced,ales, Not-in-family, White, Male,0,0,28,nited-States, <=50K
24,rivate,275691, 11th,7, Never-married,ransport-moving, Own-child, White, Male,0,0,39,nited-States, <=50K
26,rivate,59367, Bachelors,13, Never-married,achine-op-inspct, Other-relative, White, Male,0,0,40,nited-States, <=50K
55,rivate,35551, HS-grad,9, Divorced,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
66,rivate,236784, Bachelors,13, Divorced,rof-specialty, Unmarried, White, Female,0,0,8,uba, <=50K
43,ocal-gov,193755, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, <=50K
37,rivate,315291, Bachelors,13, Never-married,dm-clerical, Other-relative, Black, Female,0,0,40,nited-States, <=50K
22,rivate,290504, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
21,rivate,256240, 11th,7, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
69,,199591, Prof-school,15, Married-civ-spouse,, Wife, White, Female,0,0,25,, <=50K
27,rivate,178709, Masters,14, Never-married,achine-op-inspct, Not-in-family, White, Female,0,0,40,nited-States, <=50K
48,rivate,449354, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,4386,0,45,nited-States, >50K
24,rivate,187937, Bachelors,13, Never-married,rof-specialty, Unmarried, White, Female,0,0,40,nited-States, <=50K
18,ever-worked,157131, 11th,7, Never-married,, Own-child, White, Female,0,0,10,nited-States, <=50K
53,ocal-gov,188772, HS-grad,9, Widowed,ther-service, Not-in-family, White, Female,0,0,30,nited-States, <=50K
26,rivate,157617, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,oland, <=50K
60,rivate,96099, Some-college,10, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, >50K
21,rivate,122322, Some-college,10, Never-married,ther-service, Own-child, White, Female,0,0,60,nited-States, <=50K
39,rivate,409189, 5th-6th,3, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,exico, <=50K
45,rivate,175925, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, >50K
76,elf-emp-not-inc,236878, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,30,nited-States, <=50K
19,rivate,216647, Some-college,10, Never-married,ther-service, Not-in-family, White, Female,0,0,30,nited-States, <=50K
34,rivate,300681, Some-college,10, Married-civ-spouse,rof-specialty, Husband, Black, Male,0,0,40,amaica, >50K
54,rivate,327769, Some-college,10, Divorced,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
23,rivate,194723, Bachelors,13, Never-married,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
44,ocal-gov,31251, 7th-8th,4, Divorced,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
27,rivate,212506, Some-college,10, Divorced,dm-clerical, Unmarried, Black, Female,0,0,40,nited-States, <=50K
23,rivate,23037, 12th,8, Never-married,andlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40,nited-States, <=50K
37,elf-emp-not-inc,29054, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,50,nited-States, <=50K
41,rivate,92733, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, >50K
21,tate-gov,184678, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,35,nited-States, <=50K
37,ederal-gov,32528, HS-grad,9, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,ngland, >50K
63,rivate,125954, HS-grad,9, Never-married,achine-op-inspct, Not-in-family, White, Male,2174,0,40,nited-States, <=50K
35,rivate,73715, 11th,7, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
47,rivate,209212, 9th,5, Married-civ-spouse,achine-op-inspct, Husband, Black, Male,0,0,56,, <=50K
41,rivate,287037, Some-college,10, Never-married,arming-fishing, Not-in-family, White, Male,0,0,40,nited-States, <=50K
50,elf-emp-not-inc,64667, HS-grad,9, Divorced,rof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60,ietnam, <=50K
26,elf-emp-inc,366662, HS-grad,9, Never-married,ales, Own-child, White, Male,0,0,50,nited-States, <=50K
36,ocal-gov,113337, Some-college,10, Married-civ-spouse,ech-support, Husband, White, Male,0,0,42,nited-States, >50K
47,rivate,387468, Some-college,10, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,cotland, >50K
51,rivate,384248, Some-college,10, Divorced,xec-managerial, Unmarried, Black, Female,0,0,50,nited-States, <=50K
41,rivate,332703, HS-grad,9, Divorced,dm-clerical, Not-in-family, Other, Female,0,625,40,nited-States, <=50K
40,rivate,198873, Prof-school,15, Married-civ-spouse,rof-specialty, Wife, White, Female,15024,0,30,nited-States, >50K
32,rivate,317809, Bachelors,13, Married-civ-spouse,xec-managerial, Husband, White, Male,4064,0,50,nited-States, <=50K
37,ocal-gov,160910, Bachelors,13, Married-civ-spouse,dm-clerical, Husband, White, Male,7298,0,40,nited-States, >50K
40,elf-emp-inc,182629, Bachelors,13, Divorced,xec-managerial, Not-in-family, White, Male,0,0,40,nited-States, <=50K
56,rivate,267652, Bachelors,13, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
50,rivate,410186, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,40,nited-States, <=50K
28,rivate,365411, 9th,5, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,42,nited-States, <=50K
28,rivate,205337, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
19,elf-emp-not-inc,100999, 11th,7, Never-married,dm-clerical, Own-child, White, Female,0,0,30,nited-States, <=50K
44,rivate,197462, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
42,elf-emp-not-inc,199143, Prof-school,15, Divorced,rof-specialty, Unmarried, White, Female,7430,0,44,nited-States, >50K
47,rivate,191978, Some-college,10, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,40,nited-States, >50K
31,rivate,50178, Some-college,10, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
61,rivate,72442, 11th,7, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, >50K
21,rivate,248512, Some-college,10, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
26,rivate,178140, Bachelors,13, Married-civ-spouse,ther-service, Husband, White, Male,0,0,45,nited-States, >50K
58,rivate,354024, HS-grad,9, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,40,nited-States, >50K
35,rivate,143589, Bachelors,13, Married-spouse-absent,rof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40,hilippines, <=50K
35,rivate,219902, Assoc-voc,11, Never-married,dm-clerical, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
29,ocal-gov,419722, Assoc-acdm,12, Never-married,dm-clerical, Not-in-family, White, Male,3674,0,40,nited-States, <=50K
40,rivate,154374, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,7688,0,40,nited-States, >50K
33,rivate,132601, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,55,nited-States, >50K
38,elf-emp-not-inc,29430, Some-college,10, Divorced,achine-op-inspct, Unmarried, White, Male,0,0,40,nited-States, <=50K
50,elf-emp-not-inc,30731, Assoc-voc,11, Never-married,ther-service, Not-in-family, White, Male,0,0,50,nited-States, <=50K
66,rivate,210825, Some-college,10, Married-civ-spouse,ech-support, Husband, White, Male,0,0,40,nited-States, >50K
36,ocal-gov,251091, Some-college,10, Married-civ-spouse,rotective-serv, Husband, White, Male,0,0,40,nited-States, >50K
33,rivate,219034, 11th,7, Never-married,ales, Not-in-family, White, Female,0,0,40,nited-States, <=50K
55,ederal-gov,35723, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, >50K
46,rivate,358886, HS-grad,9, Married-civ-spouse,achine-op-inspct, Husband, White, Male,0,0,40,nited-States, <=50K
36,rivate,248708, Assoc-acdm,12, Never-married,raft-repair, Not-in-family, White, Male,0,0,40,nited-States, <=50K
41,,77937, 12th,8, Divorced,, Not-in-family, White, Female,0,0,40,anada, <=50K
30,rivate,30063, HS-grad,9, Divorced,ther-service, Unmarried, White, Female,0,0,32,nited-States, <=50K
29,rivate,253799, 12th,8, Never-married,xec-managerial, Not-in-family, White, Male,0,0,42,ngland, <=50K
60,,41553, Some-college,10, Widowed,, Not-in-family, Black, Female,0,0,40,nited-States, <=50K
24,rivate,59146, HS-grad,9, Separated,ales, Unmarried, White, Female,0,0,48,nited-States, <=50K
42,elf-emp-not-inc,343609, Some-college,10, Separated,ther-service, Unmarried, Black, Female,0,0,50,nited-States, <=50K
26,rivate,216010, HS-grad,9, Separated,xec-managerial, Own-child, White, Female,0,0,40,nited-States, <=50K
37,rivate,164526, Bachelors,13, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,nited-States, <=50K
27,rivate,150958, 5th-6th,3, Never-married,arming-fishing, Unmarried, White, Male,0,0,48,uatemala, <=50K
26,rivate,244495, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,48,nited-States, <=50K
23,rivate,199336, Assoc-voc,11, Never-married,raft-repair, Unmarried, White, Male,0,0,50,nited-States, <=50K
60,rivate,151369, Masters,14, Married-civ-spouse,xec-managerial, Husband, White, Male,0,0,60,nited-States, >50K
49,ederal-gov,118701, HS-grad,9, Divorced,dm-clerical, Unmarried, Black, Female,0,0,40,nited-States, <=50K
46,rivate,219611, Some-college,10, Married-civ-spouse,dm-clerical, Husband, White, Male,0,0,40,nited-States, <=50K
21,rivate,184568, HS-grad,9, Never-married,achine-op-inspct, Not-in-family, White, Male,0,0,40,nited-States, <=50K
48,elf-emp-not-inc,246891, Prof-school,15, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,60,nited-States, <=50K
70,elf-emp-inc,243436, 9th,5, Divorced,ales, Not-in-family, White, Male,0,0,45,nited-States, <=50K
44,ocal-gov,68318, Masters,14, Never-married,rof-specialty, Own-child, White, Female,0,0,55,nited-States, <=50K
58,rivate,56331, Bachelors,13, Married-civ-spouse,ales, Husband, White, Male,0,0,40,nited-States, <=50K
41,rivate,190591, Assoc-acdm,12, Divorced,xec-managerial, Not-in-family, Black, Female,0,0,40,amaica, <=50K
54,rivate,140359, 7th-8th,4, Divorced,achine-op-inspct, Unmarried, White, Female,0,3900,40,nited-States, <=50K
42,elf-emp-inc,23510, Masters,14, Divorced,xec-managerial, Unmarried, Asian-Pac-Islander, Male,0,2201,60,ndia, >50K
28,rivate,122540, 10th,6, Divorced,andlers-cleaners, Not-in-family, White, Male,0,0,40,nited-States, <=50K
65,rivate,212562, 11th,7, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,20,nited-States, <=50K
35,elf-emp-not-inc,112497, HS-grad,9, Married-civ-spouse,raft-repair, Other-relative, White, Male,0,0,35,reland, <=50K
82,rivate,147729, 5th-6th,3, Widowed,ther-service, Unmarried, White, Male,0,0,20,nited-States, <=50K
48,elf-emp-not-inc,296066, Some-college,10, Married-civ-spouse,ransport-moving, Husband, White, Male,0,0,50,nited-States, >50K
44,rivate,148138, Doctorate,16, Married-civ-spouse,xec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40,apan, >50K
68,rivate,50351, Masters,14, Never-married,dm-clerical, Not-in-family, White, Female,6360,0,20,nited-States, <=50K
42,rivate,306496, HS-grad,9, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, <=50K
24,rivate,210029, HS-grad,9, Never-married,dm-clerical, Not-in-family, White, Female,0,2001,37,nited-States, <=50K
54,rivate,163894, Some-college,10, Married-civ-spouse,andlers-cleaners, Husband, Black, Male,0,0,40,nited-States, <=50K
22,rivate,113936, Some-college,10, Never-married,andlers-cleaners, Own-child, White, Male,0,0,40,nited-States, <=50K
43,elf-emp-not-inc,316820, Some-college,10, Married-civ-spouse,arming-fishing, Husband, White, Male,0,0,84,nited-States, <=50K
17,rivate,53367, 9th,5, Never-married,ther-service, Own-child, White, Female,0,0,35,nited-States, <=50K
46,elf-emp-not-inc,95256, HS-grad,9, Divorced,ransport-moving, Not-in-family, White, Male,0,0,50,nited-States, <=50K
59,rivate,127728, Some-college,10, Married-civ-spouse,ech-support, Husband, White, Male,0,0,40,nited-States, >50K
37,rivate,66686, HS-grad,9, Married-civ-spouse,andlers-cleaners, Husband, White, Male,0,0,40,nited-States, <=50K
70,,207627, HS-grad,9, Married-civ-spouse,, Husband, White, Male,2228,0,24,nited-States, <=50K
57,elf-emp-inc,199768, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,1902,30,nited-States, >50K
47,,186805, HS-grad,9, Married-civ-spouse,, Not-in-family, White, Female,0,0,35,nited-States, <=50K
31,rivate,154297, HS-grad,9, Never-married,ales, Unmarried, Black, Female,0,0,24,nited-States, <=50K
23,rivate,103064, HS-grad,9, Never-married,dm-clerical, Own-child, White, Female,0,0,40,nited-States, <=50K
17,rivate,93235, 12th,8, Never-married,ther-service, Own-child, White, Female,0,1721,25,nited-States, <=50K
63,rivate,440607, Preschool,1, Married-civ-spouse,rof-specialty, Husband, Other, Male,0,0,30,exico, <=50K
44,rivate,212894, Prof-school,15, Divorced,rof-specialty, Not-in-family, White, Male,0,0,55,nited-States, >50K
30,rivate,167990, Prof-school,15, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,60,nited-States, >50K
23,rivate,378460, Some-college,10, Never-married,rof-specialty, Own-child, White, Male,0,0,20,nited-States, <=50K
44,rivate,151089, Masters,14, Married-civ-spouse,rof-specialty, Husband, White, Male,0,1887,60,nited-States, >50K
24,rivate,153583, Some-college,10, Never-married,ales, Own-child, White, Female,0,0,40,nited-States, <=50K
34,rivate,114639, Some-college,10, Never-married,andlers-cleaners, Other-relative, White, Male,0,0,20,nited-States, <=50K
37,rivate,344480, Some-college,10, Married-civ-spouse,raft-repair, Husband, White, Male,0,0,65,nited-States, <=50K
24,rivate,188300, 11th,7, Never-married,achine-op-inspct, Unmarried, White, Female,0,0,40,nited-States, <=50K
32,rivate,105938, HS-grad,9, Divorced,achine-op-inspct, Own-child, Black, Female,0,0,40,nited-States, <=50K
42,elf-emp-not-inc,217826, HS-grad,9, Married-civ-spouse,raft-repair, Husband, Black, Male,0,0,25,amaica, <=50K
20,rivate,379525, Some-college,10, Never-married,ther-service, Own-child, White, Female,0,0,10,nited-States, <=50K
34,tate-gov,177331, Some-college,10, Married-civ-spouse,rof-specialty, Husband, Black, Male,4386,0,40,nited-States, >50K
37,rivate,127918, Some-college,10, Never-married,ransport-moving, Unmarried, White, Female,0,0,20,uerto-Rico, <=50K
47,ederal-gov,27067, HS-grad,9, Divorced,dm-clerical, Not-in-family, White, Female,0,0,40,nited-States, <=50K
25,rivate,250038, 9th,5, Never-married,arming-fishing, Other-relative, White, Male,0,0,45,exico, <=50K
36,elf-emp-not-inc,36270, HS-grad,9, Married-civ-spouse,arming-fishing, Husband, White, Male,0,1977,65,nited-States, >50K
60,rivate,308608, HS-grad,9, Married-civ-spouse,ales, Husband, White, Male,0,0,50,nited-States, <=50K
64,elf-emp-inc,213574, HS-grad,9, Married-civ-spouse,raft-repair, Husband, White, Male,2635,0,10,nited-States, <=50K
32,ocal-gov,235109, Bachelors,13, Married-civ-spouse,dm-clerical, Wife, White, Female,0,0,40,nited-States, <=50K
33,tate-gov,374905, 10th,6, Married-civ-spouse,ther-service, Husband, White, Male,0,0,40,nited-States, <=50K
71,rivate,118876, Bachelors,13, Never-married,xec-managerial, Not-in-family, White, Female,0,0,14,nited-States, <=50K
55,ocal-gov,223716, Some-college,10, Divorced,xec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40,nited-States, <=50K
85,elf-emp-not-inc,166027, HS-grad,9, Widowed,ales, Not-in-family, White, Female,0,0,50,nited-States, <=50K
57,elf-emp-not-inc,275943, 7th-8th,4, Married-civ-spouse,rof-specialty, Husband, White, Male,0,0,40,, <=50K
39,rivate,198654, Prof-school,15, Married-civ-spouse,rof-specialty, Husband, Asian-Pac-Islander, Male,0,2415,67,ndia, >50K
